ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-18,55539684.917093,46253717.173941284,64506219.95933197,55539352.68079558,55540006.741648555,-57111.40615116855,-57111.40615116855,-57111.40615116855,666336.9238910076,666336.9238910076,666336.9238910076,-723448.3300421761,-723448.3300421761,-723448.3300421761,0.0,0.0,0.0,55482573.51094183
2025-07-19,55538372.049558684,46507239.677454896,64646181.711282074,55538037.20890472,55538695.64745701,-399999.936699934,-399999.936699934,-399999.936699934,257615.59947326672,257615.59947326672,257615.59947326672,-657615.5361732007,-657615.5361732007,-657615.5361732007,0.0,0.0,0.0,55138372.11285875
2025-07-20,55537059.18202437,45713214.51652845,63623029.868202366,55536720.73380113,55537385.54562334,-550835.4586393094,-550835.4586393094,-550835.4586393094,26329.72047222672,26329.72047222672,26329.72047222672,-577165.179111536,-577165.179111536,-577165.179111536,0.0,0.0,0.0,54986223.72338506
2025-07-21,55535746.31449005,45252611.71203205,63792356.89074935,55535404.775852844,55536074.55162369,-1570123.4766791,-1570123.4766791,-1570123.4766791,-1086491.7805199989,-1086491.7805199989,-1086491.7805199989,-483631.69615910127,-483631.69615910127,-483631.69615910127,0.0,0.0,0.0,53965622.83781095
2025-07-22,55534433.446955726,45227509.49508823,63132982.56250489,55534089.6011688,55534765.45411909,-1237796.7246757818,-1237796.7246757818,-1237796.7246757818,-859143.5992362367,-859143.5992362367,-859143.5992362367,-378653.1254395451,-378653.1254395451,-378653.1254395451,0.0,0.0,0.0,54296636.72227994
2025-07-23,55533120.57942141,46717693.288202524,64727303.81377593,55532775.51375029,55533456.05782252,308099.58357659227,308099.58357659227,308099.58357659227,572021.3035133058,572021.3035133058,572021.3035133058,-263921.71993671363,-263921.71993671363,-263921.71993671363,0.0,0.0,0.0,55841220.162998
2025-07-24,55531807.71188709,47069749.5646413,64837106.649196476,55531459.33411412,55532145.445172854,282193.1704453345,282193.1704453345,282193.1704453345,423331.83240472275,423331.83240472275,423331.83240472275,-141138.6619593882,-141138.6619593882,-141138.6619593882,0.0,0.0,0.0,55814000.88233243
2025-07-25,55530494.844352774,46917861.20959158,65616027.18669417,55530143.790971965,55530833.926838115,654362.6717750971,654362.6717750971,654362.6717750971,666336.9238908964,666336.9238908964,666336.9238908964,-11974.25211579928,-11974.25211579928,-11974.25211579928,0.0,0.0,0.0,56184857.51612787
2025-07-26,55529181.97681845,46798715.982384555,65281769.44283381,55528827.46614544,55529522.373935916,379580.92737682996,379580.92737682996,379580.92737682996,257615.59947242064,257615.59947242064,257615.59947242064,121965.32790440934,121965.32790440934,121965.32790440934,0.0,0.0,0.0,55908762.90419528
2025-07-27,55527869.10928413,46510788.23227818,65378061.075235024,55527509.232200995,55528213.11810863,285493.60697946494,285493.60697946494,285493.60697946494,26329.720472682417,26329.720472682417,26329.720472682417,259163.88650678252,259163.88650678252,259163.88650678252,0.0,0.0,0.0,55813362.7162636
2025-07-28,55526556.241749816,45104883.356196985,63366721.817663014,55526193.71461471,55526904.045513935,-688278.5175052246,-688278.5175052246,-688278.5175052246,-1086491.780517793,-1086491.780517793,-1086491.780517793,398213.2630125686,398213.2630125686,398213.2630125686,0.0,0.0,0.0,54838277.724244595
2025-07-29,55525243.3742155,45633547.49137284,64612360.434374265,55524877.92601302,55525592.62170741,-321320.1886158008,-321320.1886158008,-321320.1886158008,-859143.5992358429,-859143.5992358429,-859143.5992358429,537823.410620042,537823.410620042,537823.410620042,0.0,0.0,0.0,55203923.1855997
2025-07-30,55523930.506681174,46673851.437791474,66120454.376864836,55523562.78436649,55524281.55419754,1248846.0310131575,1248846.0310131575,1248846.0310131575,572021.3035166784,572021.3035166784,572021.3035166784,676824.727496479,676824.727496479,676824.727496479,0.0,0.0,0.0,56772776.537694335
2025-07-31,55522617.63914686,47499036.90172324,65948385.87074692,55522245.6480117,55522972.75517276,1237494.9926439645,1237494.9926439645,1237494.9926439645,423331.8324039117,423331.8324039117,423331.8324039117,814163.1602400526,814163.1602400526,814163.1602400526,0.0,0.0,0.0,56760112.631790824
2025-08-01,55521304.77161254,47807425.1246186,65890875.82514946,55520929.780920774,55521662.23749472,1615225.819510006,1615225.819510006,1615225.819510006,666336.923891062,666336.923891062,666336.923891062,948888.895618944,948888.895618944,948888.895618944,0.0,0.0,0.0,57136530.591122545
2025-08-02,55519991.90407822,47403907.99256256,66095094.70457557,55519616.70950233,55520351.12484471,1337755.3107858729,1337755.3107858729,1337755.3107858729,257615.59947259843,257615.59947259843,257615.59947259843,1080139.7113132745,1080139.7113132745,1080139.7113132745,0.0,0.0,0.0,56857747.2148641
2025-08-03,55518679.0365439,48102997.673521005,66184587.8847814,55518299.364392735,55519039.48121474,1233449.985815796,1233449.985815796,1233449.985815796,26329.720473138394,26329.720473138394,26329.720473138394,1207120.265342658,1207120.265342658,1207120.265342658,0.0,0.0,0.0,56752129.02235969
2025-08-04,55517366.16900958,46670767.49827045,64585916.63121318,55516984.84298441,55517727.81239229,242586.97915467102,242586.97915467102,242586.97915467102,-1086491.7805195835,-1086491.7805195835,-1086491.7805195835,1329078.7596742543,1329078.7596742543,1329078.7596742543,0.0,0.0,0.0,55759953.14816425
2025-08-05,55516053.301475264,45966616.77591576,65155324.05423359,55515670.32157607,55516416.130353734,586138.911520224,586138.911520224,586138.911520224,-859143.5992354491,-859143.5992354491,-859143.5992354491,1445282.510755673,1445282.510755673,1445282.510755673,0.0,0.0,0.0,56102192.212995484
2025-08-06,55514740.43394095,48430310.17298588,67212803.70874827,55514356.0525645,55515105.74039432,2127015.2985280533,2127015.2985280533,2127015.2985280533,572021.303516381,572021.303516381,572021.303516381,1554993.9950116724,1554993.9950116724,1554993.9950116724,0.0,0.0,0.0,57641755.732469
2025-08-07,55513427.56640662,48552020.961745344,67429462.71304622,55513041.15573048,55513795.91619568,2080780.74194869,2080780.74194869,2080780.74194869,423331.8324041514,423331.8324041514,423331.8324041514,1657448.9095445387,1657448.9095445387,1657448.9095445387,0.0,0.0,0.0,57594208.30835531
2025-08-08,55512114.698872305,49002815.210105315,67582188.29274254,55511726.165665135,55512486.091997035,2418174.62227446,2418174.62227446,2418174.62227446,666336.9238912155,666336.9238912155,666336.9238912155,1751837.6983832442,1751837.6983832442,1751837.6983832442,0.0,0.0,0.0,57930289.321146764
2025-08-09,55510801.83133799,48509654.45831072,66460117.961452246,55510411.1755998,55511176.267798394,2094907.4453981088,2094907.4453981088,2094907.4453981088,257615.59947277606,257615.59947277606,257615.59947277606,1837291.845925333,1837291.845925333,1837291.845925333,0.0,0.0,0.0,57605709.276736096
2025-08-10,55509488.96380367,48231802.946621925,66566463.86128818,55509096.185534455,55509866.53472898,1939205.7573805794,1939205.7573805794,1939205.7573805794,26329.720470457432,26329.720470457432,26329.720470457432,1912876.036910122,1912876.036910122,1912876.036910122,0.0,0.0,0.0,57448694.72118425
2025-08-11,55508176.09626935,47358979.943553776,66178991.905593164,55507781.19546911,55508557.034779705,891095.2531603174,891095.2531603174,891095.2531603174,-1086491.7805177693,-1086491.7805177693,-1086491.7805177693,1977587.0336780867,1977587.0336780867,1977587.0336780867,0.0,0.0,0.0,56399271.34942967
2025-08-12,55506863.22873503,47586426.17023172,65904587.65276785,55506466.205403775,55507247.22460027,1171216.2361269137,1171216.2361269137,1171216.2361269137,-859143.5992333764,-859143.5992333764,-859143.5992333764,2030359.83536029,2030359.83536029,2030359.83536029,0.0,0.0,0.0,56678079.464861944
2025-08-13,55505550.36120071,49295700.07147709,66739973.71107746,55505150.32332729,55505936.70577571,2642102.6738672727,2642102.6738672727,2642102.6738672727,572021.3035137416,572021.3035137416,572021.3035137416,2070081.370353531,2070081.370353531,2070081.370353531,0.0,0.0,0.0,58147653.03506798
2025-08-14,55504237.493666396,48892822.18561353,66909549.922084466,55503833.5712972,55504626.96729518,2518943.476523358,2518943.476523358,2518943.476523358,423331.8324043911,423331.8324043911,423331.8324043911,2095611.644118967,2095611.644118967,2095611.644118967,0.0,0.0,0.0,58023180.97018975
2025-08-15,55502924.62613207,49260632.06304953,68380565.89706472,55502516.8192671,55503317.22881465,2772148.854939635,2772148.854939635,2772148.854939635,666336.9238913812,666336.9238913812,666336.9238913812,2105811.931048254,2105811.931048254,2105811.931048254,0.0,0.0,0.0,58275073.4810717
2025-08-16,55501611.758597754,48441834.20498542,67514042.3165916,55501200.07996627,55502007.4903341,2357194.8733936283,2357194.8733936283,2357194.8733936283,257615.59947325857,257615.59947325857,257615.59947325857,2099579.27392037,2099579.27392037,2099579.27392037,0.0,0.0,0.0,57858806.63199138
2025-08-17,55500298.89106344,47896371.85194769,66638678.3990542,55499885.016683854,55500697.75185356,2102215.9699041313,2102215.9699041313,2102215.9699041313,26329.720470913267,26329.720470913267,26329.720470913267,2075886.2494332178,2075886.2494332178,2075886.2494332178,0.0,0.0,0.0,57602514.86096757
2025-08-18,55498986.02352912,47663719.14477292,65822322.57906426,55498568.473741196,55499387.48319793,947332.9043201186,947332.9043201186,947332.9043201186,-1086491.7805195597,-1086491.7805195597,-1086491.7805195597,2033824.6848396782,2033824.6848396782,2033824.6848396782,0.0,0.0,0.0,56446318.92784924
2025-08-19,55497673.155994795,47708718.226452634,66370070.37810036,55497251.9096058,55498076.68436717,1113508.1801428734,1113508.1801428734,1113508.1801428734,-859143.5992372561,-859143.5992372561,-859143.5992372561,1972651.7793801297,1972651.7793801297,1972651.7793801297,0.0,0.0,0.0,56611181.33613767
2025-08-20,55496360.28846048,48873389.12331839,66663536.81915119,55495935.3454704,55496765.88553643,2463858.20763909,2463858.20763909,2463858.20763909,572021.303513444,572021.303513444,572021.303513444,1891836.904125646,1891836.904125646,1891836.904125646,0.0,0.0,0.0,57960218.49609957
2025-08-21,55495047.42092616,48395300.046627596,66958199.80364872,55494618.78133499,55495455.08670568,2214439.065026291,2214439.065026291,2214439.065026291,423331.83240358,423331.83240358,423331.83240358,1791107.232622711,1791107.232622711,1791107.232622711,0.0,0.0,0.0,57709486.48595245
2025-08-22,55493734.553391844,48186668.891344175,66452202.700952604,55493302.454287,55494144.28787493,2336827.2218346694,2336827.2218346694,2336827.2218346694,666336.9238909936,666336.9238909936,666336.9238909936,1670490.297943676,1670490.297943676,1670490.297943676,0.0,0.0,0.0,57830561.77522651
2025-08-23,55492421.68585752,48462319.51636751,66416230.274304986,55491986.41987245,55492833.34015721,1787967.1824106348,1787967.1824106348,1787967.1824106348,257615.59947343642,257615.59947343642,257615.59947343642,1530351.5829371987,1530351.5829371987,1530351.5829371987,0.0,0.0,0.0,57280388.868268155
2025-08-24,55491108.8183232,47233763.52015458,65569637.23479338,55490671.98235433,55491522.32570219,1397755.0513597808,1397755.0513597808,1397755.0513597808,26329.720473961643,26329.720473961643,26329.720473961643,1371425.3308858192,1371425.3308858192,1371425.3308858192,0.0,0.0,0.0,56888863.86968298
2025-08-25,55489795.950788885,46492081.876482025,65736519.62079062,55489357.04602889,55490211.311247155,108345.1317862408,108345.1317862408,108345.1317862408,-1086491.7805213497,-1086491.7805213497,-1086491.7805213497,1194836.9123075905,1194836.9123075905,1194836.9123075905,0.0,0.0,0.0,55598141.08257513
2025-08-26,55488483.08325457,46803557.62533773,64931545.80156946,55488040.75308754,55488902.38709177,142971.69765338697,142971.69765338697,142971.69765338697,-859143.5992368625,-859143.5992368625,-859143.5992368625,1002115.2968902495,1002115.2968902495,1002115.2968902495,0.0,0.0,0.0,55631454.78090796
2025-08-27,55487170.215720244,47502958.944993414,65596057.215551436,55486724.63098666,55487592.512690656,1367215.7553375845,1367215.7553375845,1367215.7553375845,572021.3035143699,572021.3035143699,572021.3035143699,795194.4518232145,795194.4518232145,795194.4518232145,0.0,0.0,0.0,56854385.971057825
2025-08-28,55485857.34818593,47252598.78008335,65931032.26859084,55485408.58119091,55486281.19206506,999734.6438051686,999734.6438051686,999734.6438051686,423331.8324038197,423331.8324038197,423331.8324038197,576402.8114013489,576402.8114013489,576402.8114013489,0.0,0.0,0.0,56485591.991991095
2025-08-29,55484544.48065161,47709034.45920914,65600079.199950635,55484093.46934792,55484970.45351938,1014777.251845624,1014777.251845624,1014777.251845624,666336.9238911592,666336.9238911592,666336.9238911592,348440.3279544648,348440.3279544648,348440.3279544648,0.0,0.0,0.0,56499321.73249723
2025-08-30,55483231.61311728,46979342.52641432,65053306.73545014,55482778.288876206,55483662.438383125,371958.6093390631,371958.6093390631,371958.6093390631,257615.59947361404,257615.59947361404,257615.59947361404,114343.00986544904,114343.00986544904,114343.00986544904,0.0,0.0,0.0,55855190.22245634
2025-08-31,55481918.74558297,46562739.8691603,65019212.28912138,55481462.85973987,55482353.67879893,-96235.01346297577,-96235.01346297577,-96235.01346297577,26329.720474417565,26329.720474417565,26329.720474417565,-122564.73393739332,-122564.73393739332,-122564.73393739332,0.0,0.0,0.0,55385683.73211999
2025-09-01,55480605.87804864,44887195.60826557,63151988.9784838,55480149.260451205,55481041.20836332,-1445220.9857892478,-1445220.9857892478,-1445220.9857892478,-1086491.7805195358,-1086491.7805195358,-1086491.7805195358,-358729.20526971214,-358729.20526971214,-358729.20526971214,0.0,0.0,0.0,54035384.8922594
2025-09-02,55479293.01051433,45164084.85354854,62979232.75275579,55478832.44422249,55479728.96373883,-1449580.4360228102,-1449580.4360228102,-1449580.4360228102,-859143.5992381476,-859143.5992381476,-859143.5992381476,-590436.8367846624,-590436.8367846624,-590436.8367846624,0.0,0.0,0.0,54029712.574491516
2025-09-03,55477980.14298,45751058.043762796,65018776.63152084,55477515.655441634,55478419.29757653,-241871.08387687555,-241871.08387687555,-241871.08387687555,572021.3035152956,572021.3035152956,572021.3035152956,-813892.3873921712,-813892.3873921712,-813892.3873921712,0.0,0.0,0.0,55236109.059103124
2025-09-04,55476667.275445685,46087571.03896146,64572099.83933769,55476199.77699396,55477110.236268654,-601972.1967818221,-601972.1967818221,-601972.1967818221,423331.8324044487,423331.8324044487,423331.8324044487,-1025304.0291862709,-1025304.0291862709,-1025304.0291862709,0.0,0.0,0.0,54874695.07866386
2025-09-05,55475354.40791137,45889376.20509123,64283589.23096001,55474884.005990565,55475801.518710524,-554636.2162902462,-554636.2162902462,-554636.2162902462,666336.923891325,666336.923891325,666336.923891325,-1220973.1401815712,-1220973.1401815712,-1220973.1401815712,0.0,0.0,0.0,54920718.191621125
2025-09-06,55474041.54037705,45042393.8706759,63434374.4168114,55473568.48587107,55474492.54018717,-1139770.7754732992,-1139770.7754732992,-1139770.7754732992,257615.59947276794,257615.59947276794,257615.59947276794,-1397386.374946067,-1397386.374946067,-1397386.374946067,0.0,0.0,0.0,54334270.764903754
2025-09-07,55472728.672842726,44892271.65669029,63109303.61730989,55472253.29777632,55473181.55540078,-1524977.6915416631,-1524977.6915416631,-1524977.6915416631,26329.720473304944,26329.720473304944,26329.720473304944,-1551307.4120149682,-1551307.4120149682,-1551307.4120149682,0.0,0.0,0.0,53947750.98130106
2025-09-08,55471415.80530841,43670752.454744175,62024075.96676944,55470938.51306143,55471870.96676507,-2766357.4608339425,-2766357.4608339425,-2766357.4608339425,-1086491.780521326,-1086491.780521326,-1086491.780521326,-1679865.6803126165,-1679865.6803126165,-1679865.6803126165,0.0,0.0,0.0,52705058.344474465
2025-09-09,55470102.93777409,43300923.21594547,62511010.269139834,55469623.59321415,55470560.97549174,-2639782.9510381212,-2639782.9510381212,-2639782.9510381212,-859143.5992403483,-859143.5992403483,-859143.5992403483,-1780639.351797773,-1780639.351797773,-1780639.351797773,0.0,0.0,0.0,52830319.98673597
2025-09-10,55468790.070239775,44433920.5596116,62888764.3170094,55468309.55140441,55469250.44207912,-1279708.653365073,-1279708.653365073,-1279708.653365073,572021.3035162215,572021.3035162215,572021.3035162215,-1851729.9568812945,-1851729.9568812945,-1851729.9568812945,0.0,0.0,0.0,54189081.4168747
2025-09-11,55467477.20270545,44322748.95130603,63008962.16719985,55466995.55206122,55467939.90866649,-1468494.3004946962,-1468494.3004946962,-1468494.3004946962,423331.83240468847,423331.83240468847,423331.83240468847,-1891826.1328993847,-1891826.1328993847,-1891826.1328993847,0.0,0.0,0.0,53998982.90221076
2025-09-12,55466164.33517113,45500808.97385137,63429408.61889334,55465677.93772482,55466629.37525387,-1233917.327633576,-1233917.327633576,-1233917.327633576,666336.9238912016,666336.9238912016,666336.9238912016,-1900254.2515247776,-1900254.2515247776,-1900254.2515247776,0.0,0.0,0.0,54232247.00753756
2025-09-13,55464851.467636816,43859888.594045244,63060999.09852919,55464362.41377187,55465318.84184124,-1619398.3837246078,-1619398.3837246078,-1619398.3837246078,257615.5994739696,257615.5994739696,257615.5994739696,-1877013.983198577,-1877013.983198577,-1877013.983198577,0.0,0.0,0.0,53845453.08391221
2025-09-14,55463538.6001025,44477273.88666258,62577962.2019545,55463045.89786354,55464008.92477286,-1796467.5172940094,-1796467.5172940094,-1796467.5172940094,26329.72047219242,26329.72047219242,26329.72047219242,-1822797.237766202,-1822797.237766202,-1822797.237766202,0.0,0.0,0.0,53667071.08280849
2025-09-15,55462225.732568175,42884066.407887086,61889212.35033533,55461729.1694525,55462699.8199285,-2825481.141028056,-2825481.141028056,-2825481.141028056,-1086491.7805191202,-1086491.7805191202,-1086491.7805191202,-1738989.3605089353,-1738989.3605089353,-1738989.3605089353,0.0,0.0,0.0,52636744.59154012
2025-09-16,55460912.86503386,43463132.191822864,62648569.897581145,55460411.76802113,55461390.78530756,-2486795.548790252,-2486795.548790252,-2486795.548790252,-859143.5992399546,-859143.5992399546,-859143.5992399546,-1627651.9495502969,-1627651.9495502969,-1627651.9495502969,0.0,0.0,0.0,52974117.316243604
2025-09-17,55459599.99749954,45560507.58367983,63628015.42907854,55459095.75855451,55460081.37824966,-919465.8769254751,-919465.8769254751,-919465.8769254751,572021.3035159239,572021.3035159239,572021.3035159239,-1491487.1804413989,-1491487.1804413989,-1491487.1804413989,0.0,0.0,0.0,54540134.120574065
2025-09-18,55458287.12996522,44799976.772066735,64410526.4335492,55457778.91996373,55458772.67190392,-910452.2291326988,-910452.2291326988,-910452.2291326988,423331.8324044028,423331.8324044028,423331.8324044028,-1333784.0615371016,-1333784.0615371016,-1333784.0615371016,0.0,0.0,0.0,54547834.90083253
2025-09-19,55456974.2624309,45068831.773135275,64211730.1705078,55456462.36036168,55457463.7554997,-492010.6596429152,-492010.6596429152,-492010.6596429152,666336.9238913673,666336.9238913673,666336.9238913673,-1158347.5835342824,-1158347.5835342824,-1158347.5835342824,0.0,0.0,0.0,54964963.60278799
2025-09-20,55455661.39489658,45187413.511898644,63933480.0423681,55455145.2041853,55456153.005233385,-711796.6525455212,-711796.6525455212,-711796.6525455212,257615.5994734282,257615.5994734282,257615.5994734282,-969412.2520189495,-969412.2520189495,-969412.2520189495,0.0,0.0,0.0,54743864.74235106
2025-09-21,55454348.527362265,45119688.44295025,63565103.58410679,55453828.04800891,55454842.02757207,-745212.2662814814,-745212.2662814814,-745212.2662814814,26329.720471079887,26329.720471079887,26329.720471079887,-771541.9867525613,-771541.9867525613,-771541.9867525613,0.0,0.0,0.0,54709136.26108079
2025-09-22,55453035.65982795,44796468.89636252,63093649.51919232,55452511.13909063,55453533.007467866,-1656010.6006173957,-1656010.6006173957,-1656010.6006173957,-1086491.7805209104,-1086491.7805209104,-1086491.7805209104,-569518.8200964852,-569518.8200964852,-569518.8200964852,0.0,0.0,0.0,53797025.059210554
2025-09-23,55451722.79229362,45612535.96434263,63274442.54947041,55451195.32965594,55452223.836752236,-1227366.814197608,-1227366.814197608,-1227366.814197608,-859143.599237882,-859143.599237882,-859143.599237882,-368223.21495972597,-368223.21495972597,-368223.21495972597,0.0,0.0,0.0,54224355.978096016
2025-09-24,55450409.924759306,46761178.05369309,65488244.49934674,55449880.345081314,55450914.947954305,399512.1666901983,399512.1666901983,399512.1666901983,572021.303518073,572021.303518073,572021.303518073,-172509.13682787472,-172509.13682787472,-172509.13682787472,0.0,0.0,0.0,55849922.09144951
2025-09-25,55449097.05722499,46891817.92045789,64820021.90574057,55448565.36050669,55449605.8130504,436254.5884576139,436254.5884576139,436254.5884576139,423331.8324041171,423331.8324041171,423331.8324041171,12922.7560534968,12922.7560534968,12922.7560534968,0.0,0.0,0.0,55885351.6456826
2025-09-26,55447784.18969067,46824353.39737161,64907178.77164669,55447250.55010549,55448297.7247378,849987.2281361981,849987.2281361981,849987.2281361981,666336.9238909797,666336.9238909797,666336.9238909797,183650.30424521834,183650.30424521834,183650.30424521834,0.0,0.0,0.0,56297771.41782687
2025-09-27,55446471.32215635,46225129.59145657,65140841.3263118,55445935.93529914,55446988.610955834,593265.4831757601,593265.4831757601,593265.4831757601,257615.59947360598,257615.59947360598,257615.59947360598,335649.8837021542,335649.8837021542,335649.8837021542,0.0,0.0,0.0,56039736.80533211
2025-09-28,55445158.45462203,46902737.233421504,64791374.4704039,55444618.91781208,55445679.35318207,491737.5371572143,491737.5371572143,491737.5371572143,26329.720471535653,26329.720471535653,26329.720471535653,465407.81668567867,465407.81668567867,465407.81668567867,0.0,0.0,0.0,55936895.991779245
2025-09-29,55443845.58708771,44663768.665248126,63892866.41181184,55443304.211265735,55444370.09540831,-516471.92544487806,-516471.92544487806,-516471.92544487806,-1086491.7805190964,-1086491.7805190964,-1086491.7805190964,570019.8550742184,570019.8550742184,570019.8550742184,0.0,0.0,0.0,54927373.661642835
2025-09-30,55442532.719553396,45666152.879580945,64852457.54648263,55441990.399411134,55443060.837634556,-211867.89647224674,-211867.89647224674,-211867.89647224674,-859143.5992358091,-859143.5992358091,-859143.5992358091,647275.7027635623,647275.7027635623,647275.7027635623,0.0,0.0,0.0,55230664.82308115
2025-10-01,55441219.85201907,46785736.489751115,66095755.06943641,55440675.471953765,55441751.77921809,1267747.2099100128,1267747.2099100128,1267747.2099100128,572021.3035142105,572021.3035142105,572021.3035142105,695725.9063958022,695725.9063958022,695725.9063958022,0.0,0.0,0.0,56708967.061929084
2025-10-02,55439906.984484755,47636149.513612755,65721975.79613784,55439359.92568704,55440442.2905485,1138060.7236639801,1138060.7236639801,1138060.7236639801,423331.8324038314,423331.8324038314,423331.8324038314,714728.8912601488,714728.8912601488,714728.8912601488,0.0,0.0,0.0,56577967.70814873
2025-10-03,55438594.11695044,48137550.766440906,65983680.23458724,55438041.623524226,55439133.04071223,1370813.3642512297,1370813.3642512297,1370813.3642512297,666336.9238911454,666336.9238911454,666336.9238911454,704476.4403600844,704476.4403600844,704476.4403600844,0.0,0.0,0.0,56809407.48120166
2025-10-04,55437281.24941612,46890741.2878486,65220856.42317949,55436726.37885727,55437823.020524524,923612.094903348,923612.094903348,923612.094903348,257615.59947275982,257615.59947275982,257615.59947275982,665996.495430588,665996.495430588,665996.495430588,0.0,0.0,0.0,56360893.34431947
2025-10-05,55435968.381881796,47427914.01210031,65667016.38369125,55435411.510865256,55436513.43954257,627462.5037083959,627462.5037083959,627462.5037083959,26329.72046885483,26329.72046885483,26329.72046885483,601132.783239541,601132.783239541,601132.783239541,0.0,0.0,0.0,56063430.88559019
2025-10-06,55434655.51434748,45402832.22190971,64216757.95886131,55434094.018835396,55435203.54020515,-573990.359210396,-573990.359210396,-573990.359210396,-1086491.7805168908,-1086491.7805168908,-1086491.7805168908,512501.4213064947,512501.4213064947,512501.4213064947,0.0,0.0,0.0,54860665.155137084
2025-10-07,55433342.64681316,45971856.839971915,64701156.39761117,55432775.598432966,55433893.6365713,-455718.2835089203,-455718.2835089203,-455718.2835089203,-859143.5992370945,-859143.5992370945,-859143.5992370945,403425.31572817423,403425.31572817423,403425.31572817423,0.0,0.0,0.0,54977624.36330424
2025-10-08,55432029.779278845,47140645.15070819,65635204.519823514,55431457.371501096,55432583.732937455,849869.1145517518,849869.1145517518,849869.1145517518,572021.3035151362,572021.3035151362,572021.3035151362,277847.81103661546,277847.81103661546,277847.81103661546,0.0,0.0,0.0,56281898.8938306
2025-10-09,55430716.91174452,47330939.615577355,65566652.262486964,55430139.52484301,55431273.8293036,563559.5012764812,563559.5012764812,563559.5012764812,423331.8324044603,423331.8324044603,423331.8324044603,140227.66887202096,140227.66887202096,140227.66887202096,0.0,0.0,0.0,55994276.413021
2025-10-10,55429404.0442102,47158799.43324933,65288979.03688774,55428821.67818492,55429964.60192177,661754.9441839353,661754.9441839353,661754.9441839353,666336.9238910344,666336.9238910344,666336.9238910344,-4581.97970709938,-4581.97970709938,-4581.97970709938,0.0,0.0,0.0,56091158.98839414
2025-10-11,55428091.176675886,46533407.99449994,64563406.18504047,55427503.83152682,55428655.69928281,106148.0379231789,106148.0379231789,106148.0379231789,257615.5994719136,257615.5994719136,257615.5994719136,-151467.56154873472,-151467.56154873472,-151467.56154873472,0.0,0.0,0.0,55534239.214599065
2025-10-12,55426778.30914157,45598669.93239835,64974783.118584245,55426185.98486872,55427346.79664385,-268868.5810934182,-268868.5810934182,-268868.5810934182,26329.720473471647,26329.720473471647,26329.720473471647,-295198.3015668898,-295198.3015668898,-295198.3015668898,0.0,0.0,0.0,55157909.72804815
2025-10-13,55425465.441607244,44461414.46810614,63648964.79946036,55424870.96007514,55426037.92148537,-1517066.6646330557,-1517066.6646330557,-1517066.6646330557,-1086491.780516879,-1086491.780516879,-1086491.780516879,-430574.88411617675,-430574.88411617675,-430574.88411617675,0.0,0.0,0.0,53908398.77697419
2025-10-14,55424152.57407293,44995656.6860894,62075079.46671558,55423556.21103254,55424729.34378159,-1411723.0246809286,-1411723.0246809286,-1411723.0246809286,-859143.5992350216,-859143.5992350216,-859143.5992350216,-552579.425445907,-552579.425445907,-552579.425445907,0.0,0.0,0.0,54012429.549392
2025-10-15,55422839.70653861,45516943.98376947,64131870.471973106,55422238.89152074,55423420.197217196,-84501.23923776223,-84501.23923776223,-84501.23923776223,572021.3035148387,572021.3035148387,572021.3035148387,-656522.542752601,-656522.542752601,-656522.542752601,0.0,0.0,0.0,55338338.46730085
2025-10-16,55421526.83900429,46184090.84130201,63906094.987024516,55420921.55609424,55422111.1530009,-314851.48767314083,-314851.48767314083,-314851.48767314083,423331.8324041746,423331.8324041746,423331.8324041746,-738183.3200773154,-738183.3200773154,-738183.3200773154,0.0,0.0,0.0,55106675.35133115
2025-10-17,55420213.97146997,46106350.03085478,64473356.12162724,55419605.02880815,55420802.17203999,-127601.18255081684,-127601.18255081684,-127601.18255081684,666336.9238911876,666336.9238911876,666336.9238911876,-793938.1064420046,-793938.1064420046,-793938.1064420046,0.0,0.0,0.0,55292612.78891915
2025-10-18,55418901.10393565,45662768.74408669,63536544.525609866,55418290.25187536,55419492.08110958,-563258.7356174332,-563258.7356174332,-563258.7356174332,257615.5994731153,257615.5994731153,257615.5994731153,-820874.3350905485,-820874.3350905485,-820874.3350905485,0.0,0.0,0.0,54855642.368318215
2025-10-19,55417588.236401334,45549990.65697896,64410804.14712306,55416972.30706393,55418181.44327858,-790556.1985663691,-790556.1985663691,-790556.1985663691,26329.720472358953,26329.720472358953,26329.720472358953,-816885.9190387281,-816885.9190387281,-816885.9190387281,0.0,0.0,0.0,54627032.037834965
2025-10-20,55416275.36886702,43902009.36193827,62420867.39543369,55415658.298217855,55416870.75478656,-1867239.028851468,-1867239.028851468,-1867239.028851468,-1086491.7805186692,-1086491.7805186692,-1086491.7805186692,-780747.2483327988,-780747.2483327988,-780747.2483327988,0.0,0.0,0.0,53549036.340015545
2025-10-21,55414962.50133269,44541289.62694803,63621485.09491943,55414345.880408585,55415560.06629455,-1571306.9758368037,-1571306.9758368037,-1571306.9758368037,-859143.5992346279,-859143.5992346279,-859143.5992346279,-712163.3766021758,-712163.3766021758,-712163.3766021758,0.0,0.0,0.0,53843655.52549589
